user_id,block,cond,team,requested_avatar,age,gender,education,college_major,occupation,team_lead,country_reside,country_reside_years,country_longest,fluent_english,languages_primary,languages_2,languages_3,languages_4,languages_5,languages_6,languages_7,enjoy_logic_probs,enjoy_num_probs,expertise_math,expertise_quant_model,expertise_stats,expertise_prob,expertise_bayes_net,expertise_programming,expertise_exp_design,expertise_risk_analysis,expertise_forecasting,expertise_dec_theory,expertise_game_theory,expertise_sats,expertise_arg_map,expertise_inf_logic,expertise_sys_think,expertise_image_analysis,expertise_link_analysis,expertise_graphic_design,expertise_tech_writing,matrix_1,matrix_2,matrix_3,matrix_4,matrix_5,matrix_6,matrix_7,matrix_8,matrix_9,matrix_10,matrix_11,matrix_12,matrix_13,matrix_14,matrix_15,matrix_16,matrix_17,matrix_18,matrix_19,matrix_20,score_matrix,prob_reas_1,prob_reas_2,prob_reas_3,prob_reas_4,prob_reas_5,prob_reas_6,prob_reas_7,prob_reas_8,prob_reas_9,prob_reas_10,prob_reas_11,prob_reas_12,prob_reas_13,prob_reas_14,prob_reas_15,prob_reas_16,score_prob_reas,numberseries_1,numberseries_2,numberseries_3,numberseries_4,numberseries_5,numberseries_6,numberseries_7,numberseries_8,numberseries_9,numberseries_10,numberseries_11,numberseries_12,numberseries_13,score_numberseries,letterseries_1,letterseries_2,letterseries_3,letterseries_4,letterseries_5,letterseries_6,letterseries_7,letterseries_8,letterseries_9,letterseries_10,letterseries_11,letterseries_12,letterseries_13,score_letterseries,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,score_crt,numeracy_1,numeracy_2,numeracy_3,numeracy_4,score_numeracy,aomt_1,aomt_2,aomt_3,aomt_4,aomt_4_rev,aomt_5,aomt_5_rev,aomt_6,aomt_6_rev,aomt_7,aomt_7_rev,aomt_8,aomt_9,aomt_9_rev,aomt_10,aomt_11,score_aomt,nfcog_1,nfcog_2,nfcog_3,nfcog_3_rev,nfcog_4,nfcog_4_rev,nfcog_5,nfcog_5_rev,nfcog_6,nfcog_7,nfcog_7_rev,nfcog_8_rev,nfcog_8,nfcog_9,nfcog_9_rev,nfcog_10,nfcog_11,nfcog_12,nfcog_12_rev,nfcog_13,nfcog_14,nfcog_15,nfcog_16,nfcog_16_rev,nfcog_17,nfcog_17_rev,nfcog_18,score_nfcog,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_1_rev,bfi_3_rev,bfi_4_rev,bfi_5_rev,bfi_7_rev,score_bfi_openness,score_bfi_conscientiousness,score_bfi_extraversion,score_bfi_agreeableness,score_bfi_neuroticism,toa_1,toa_2,toa_2_rev,toa_3,toa_4,toa_4_rev,toa_5,toa_6,toa_6_rev,toa_7,toa_8,toa_8_rev,toa_9,toa_10,toa_10_rev,toa_11,toa_12,toa_12_rev,toa_13,toa_14,toa_14_rev,toa_15,toa_16,toa_16_rev,score_toa_novelty,score_toa_complexity,score_toa_insolubility,svo_1,svo_2,svo_3,svo_4,svo_5,svo_6,svo_7,svo_8,svo_9,svo_10,svo_11,svo_12,svo_13,svo_14,svo_15,svo_1_self,svo_2_self,svo_3_self,svo_4_self,svo_5_self,svo_6_self,svo_7_self,svo_8_self,svo_9_self,svo_10_self,svo_11_self,svo_12_self,svo_13_self,svo_14_self,svo_15_self,svo_1_other,svo_2_other,svo_3_other,svo_4_other,svo_5_other,svo_6_other,svo_7_other,svo_8_other,svo_9_other,svo_10_other,svo_11_other,svo_12_other,svo_13_other,svo_14_other,svo_15_other,svo_angle,svo_category,rme_1,rme_2,rme_3,rme_4,rme_5,rme_6,rme_7,rme_8,rme_9,rme_10,rme_11,rme_12,rme_13,rme_14,rme_15,rme_16,rme_17,rme_18,rme_19,rme_20,rme_21,rme_22,rme_23,rme_24,rme_25,rme_26,rme_27,rme_28,rme_29,rme_30,rme_31,rme_32,rme_33,rme_34,rme_35,rme_36,score_rme
2302,1,swarm,Kangaroos,jasonbourne,45-54,m,2,Math,a programmer,1,Italy,13,Italy,1,Spanish,Spanish,English,English,English,French,German,1,0,5,3,3,6,2,2,5,5,2,2,3,4,3,5,2,3,4,4,2,6,6,6,8,3,8,4,3,5,5,2,6,8,4,1,1,4,2,4,7,0,1,2,2,2,2,2,3,1,2,1,3,3,3,3,3,2,15,B,D,D,O,B,D,C,B,D,B,O,C,D,7,D,A,D,D,O,Q,D,O,Z,C,Z,D,C,5,5,5,47,yes,5,1,3,51,13,5,56,1,7,5,1,6,2,6,2,7,1,7,1,5,5,3,6,4,3.363636364,3,4,6,2,4,4,6,2,4,7,1,6,2,1,7,6,3,6,2,6,2,6,3,5,6,2,2,3.722222222,3,7,7,1,5,4,4,4,2,5,5,1,7,3,4,4,2.5,4.5,5.5,4.5,3,5,3,1,2,6,5,3,5,5,4,4,4,3,5,1,5,3,3,1,7,4,7,1,2.75,4.666666667,2.333333333,88,65,92,92,77,88,20,21,46,65,3,37,50,60,74,39,90,18,25,97,64,9,69,91,38,47,37,4,31,79,66,95,9,90,9,95,30,65,2,82,7,49,12,48,85,31,altruist,1,3,3,4,3,3,3,2,3,4,4,4,3,2,2,4,1,2,2,3,1,2,4,2,2,3,3,2,1,3,2,1,2,2,2,4,32
2303,1,swarm,Kangaroos,jasonbourne,18-24,m,3,computer science,a programmer,1,USA,7,USA,1,French,Spanish,Spanish,French,Spanish,French,Spanish,0,1,1,3,5,4,2,1,3,5,6,3,3,2,4,5,4,1,3,5,5,7,1,5,6,4,2,2,5,4,3,7,4,2,4,7,5,5,1,6,4,14,1,2,1,3,1,2,2,3,2,2,2,2,2,2,2,2,15,C,D,B,C,B,C,O,O,A,D,B,O,B,0,A,O,Q,Z,D,A,C,A,Z,O,B,C,B,4,5,5,24,no,5,2,1,98,38,61,97,3,1,4,3,4,4,6,2,1,7,3,5,6,5,3,4,3,3.818181818,2,6,3,5,2,6,4,4,5,2,6,1,7,6,2,5,5,5,3,5,2,7,5,3,4,4,2,4.055555556,4,3,2,1,5,7,6,6,4,5,4,6,7,3,2,4,6,5.5,2.5,5.5,3,2,6,6,2,6,6,4,4,2,2,6,5,2,6,2,6,2,2,1,7,2,4,4,3.75,4.777777778,3.666666667,78,66,5,47,80,2,12,24,64,75,38,55,20,12,100,7,43,37,23,54,13,80,61,1,29,11,10,8,81,31,52,69,50,48,59,77,23,57,7,76,66,87,80,8,23,37,individualist,1,3,3,1,2,1,3,2,3,1,4,3,3,2,1,2,4,1,4,1,4,2,4,3,3,3,3,3,1,4,2,3,2,2,1,1,13
2307,1,swarm,Kangaroos,jasonbourne,55-64,f,6,Math,scientist,0,Canada,6,USA,0,Spanish,French,German,Spanish,French,Spanish,Spanish,0,0,2,5,4,4,6,1,5,3,5,4,5,5,2,5,4,5,1,2,2,7,8,8,5,8,3,3,7,3,2,2,3,7,7,2,6,6,1,6,4,19,2,2,2,3,3,2,2,2,3,3,1,1,2,2,1,2,12,C,B,D,D,D,B,A,D,C,C,O,A,B,1,Q,Z,D,A,B,O,B,C,D,B,B,D,Q,11,5,5,47,no,5,3,5,21,24,37,21,3,6,5,1,4,4,5,3,7,1,5,3,6,2,6,2,5,3.818181818,4,6,4,4,1,7,1,7,5,3,5,5,3,4,4,2,3,4,4,1,5,2,5,3,6,2,2,3.944444444,5,1,4,7,2,3,4,6,3,2,3,4,1,6,4,4,5,3,2.5,2,7,6,2,3,7,1,3,5,3,7,2,6,3,5,3,3,3,5,5,5,3,1,5,3,3.25,3.333333333,5,9,28,49,32,1,80,39,64,29,46,91,61,36,2,82,83,31,35,1,85,42,35,60,9,55,9,81,19,58,99,67,74,4,23,20,51,34,87,39,87,79,26,8,56,60,91,individualist,2,2,3,3,2,2,2,3,2,2,2,4,2,2,1,2,2,3,2,1,2,4,2,3,2,4,4,1,3,2,1,1,3,3,4,3,13
2335,1,swarm,Kangaroos,nyjets,25-34,m,5,Math,this could be anything,1,Italy,3,Canada,1,Spanish,Spanish,French,Spanish,English,French,French,0,0,1,3,4,2,5,5,2,6,2,2,1,4,3,4,2,3,5,5,6,5,2,8,2,5,7,5,5,6,7,7,4,4,1,3,3,4,2,7,7,1,3,2,2,3,1,2,2,1,1,3,3,2,2,1,3,3,11,C,B,C,D,B,B,B,D,C,A,A,D,D,1,D,B,C,B,Z,Q,B,Q,Q,Q,O,Q,A,11,5,5,47,no,3,2,5,60,50,41,56,3,2,5,2,5,3,7,1,1,7,2,6,1,4,4,6,7,4,3,5,3,5,3,5,5,3,4,4,4,4,4,3,5,1,4,2,6,1,5,7,5,3,1,7,6,4.333333333,2,4,6,2,7,2,4,5,2,5,6,2,6,1,4,3,3.5,4,4,4,2,2,6,6,1,7,4,6,2,1,3,5,4,4,4,5,2,6,4,6,2,5,3,5,4.75,3.888888889,4.666666667,65,82,74,21,16,73,2,17,51,95,90,11,77,65,28,17,39,60,80,46,95,34,88,17,67,63,50,67,96,30,26,22,79,44,41,45,52,59,70,59,57,80,94,34,77,95,individualist,3,3,3,4,2,2,4,2,3,3,1,2,1,1,2,2,2,1,3,2,3,2,4,3,4,2,4,3,2,3,1,1,3,1,3,1,12
2354,1,swarm,Kangaroos,nyjets,18-24,m,6,Math,scientist,1,Italy,6,Italy,1,French,German,French,French,Spanish,French,German,0,0,1,1,4,1,3,1,3,2,6,2,2,6,5,2,5,4,2,5,2,2,7,4,7,4,3,4,6,6,8,2,6,7,2,4,1,8,4,3,7,14,1,3,2,2,1,2,2,3,2,2,2,1,3,2,2,3,11,D,C,B,C,A,C,D,B,B,B,O,D,A,6,Q,D,O,C,B,C,B,Q,B,B,A,Z,C,5,10,5,47,no,5,1,5,67,36,42,70,1,6,1,3,2,6,2,6,5,3,3,5,3,5,3,3,5,4,6,4,1,7,1,7,2,6,2,4,4,2,6,3,5,3,2,6,2,1,6,3,6,2,4,4,4,3.888888889,2,3,5,1,1,3,4,2,7,5,6,3,7,7,4,6,2.5,4.5,3.5,7,6,5,3,3,3,5,3,5,3,4,2,6,6,2,6,5,5,3,2,3,5,6,2,6,4,4.888888889,4,52,16,88,41,29,23,51,10,92,33,73,97,50,90,52,29,82,17,3,34,44,97,25,80,88,15,96,32,35,10,52,46,57,33,21,94,90,0,68,83,35,55,62,5,13,32,prosicial,1,1,2,1,2,3,3,1,3,4,3,3,2,2,2,4,2,2,3,2,3,3,4,1,3,3,1,1,2,3,1,3,4,4,3,2,22
2357,1,swarm,Kangaroos,nyjets,65+,m,5,computer science,a programmer,0,Italy,6,USA,0,French,German,French,German,Spanish,Spanish,English,1,0,5,3,1,3,3,4,5,5,5,3,3,4,2,3,6,5,6,3,3,5,7,3,8,4,3,3,4,4,3,6,3,6,3,2,4,1,7,3,8,18,1,2,2,1,1,2,2,3,1,2,1,3,2,3,3,3,14,O,O,C,B,D,B,D,B,A,D,B,C,D,2,D,C,D,C,O,C,Q,O,D,Z,B,Z,C,6,5,5,24,no,5,2,3,51,38,40,70,3,4,2,4,3,5,5,3,3,5,5,3,6,3,5,4,5,4.181818182,4,7,6,2,5,3,2,6,5,3,5,2,6,3,5,4,2,4,4,5,2,4,3,5,2,6,5,4.222222222,3,2,3,6,4,4,2,7,2,4,5,5,2,4,6,4,6,4.5,4,2,3,3,5,4,5,3,5,7,1,6,2,6,7,3,5,4,3,5,7,6,2,2,6,2,5.75,3.555555556,4,11,87,2,83,16,15,83,40,4,16,95,9,40,57,55,61,75,42,56,63,57,2,37,68,74,29,3,54,33,48,22,99,84,41,95,17,98,96,28,10,47,50,13,11,6,76,individualist,3,3,2,4,4,1,2,4,2,2,3,3,2,1,3,3,2,3,2,3,2,2,4,4,4,4,3,2,1,3,2,2,3,1,2,4,13
2381,1,swarm,Kangaroos,jasonbourne,25-34,m,1,computer science,a programmer,1,Italy,16,Italy,1,English,English,German,English,French,French,Spanish,0,1,6,5,1,5,5,2,2,2,3,1,5,4,3,2,4,3,4,2,2,2,5,6,4,5,7,2,1,6,3,7,7,2,2,4,2,2,6,4,2,2,2,1,3,1,2,3,1,1,1,1,2,2,3,1,1,1,13,B,B,O,B,C,C,D,O,D,C,B,C,C,6,Z,D,O,Z,Q,A,O,Q,C,D,C,B,Z,2,5,5,47,no,5,1,2,8,41,4,88,3,6,6,2,2,6,3,5,4,4,4,4,3,1,7,4,7,4.909090909,2,3,5,3,2,6,5,3,4,2,6,2,6,2,6,2,7,2,6,2,2,2,3,5,2,6,6,4.055555556,5,6,6,5,6,4,3,3,3,6,3,2,3,2,5,4,2.5,3.5,5.5,3,4,2,6,6,3,5,5,2,6,5,2,6,3,4,4,6,5,3,7,3,5,4,7,1,5.5,4.555555556,4.333333333,78,96,9,10,48,24,73,83,84,32,21,72,66,13,36,86,37,62,77,42,86,18,62,24,26,49,32,45,85,39,57,85,21,66,64,33,6,30,91,5,99,74,64,15,48,15,individualist,2,4,2,4,2,1,3,1,4,4,2,3,1,1,1,4,3,2,4,1,3,3,3,3,2,1,4,2,3,3,3,4,4,1,3,2,7
2389,1,swarm,Kangaroos,jasonbourne,35-44,m,7,psychology,scientist,1,Canada,8,Canada,0,French,German,English,German,English,English,German,1,0,2,4,4,5,4,5,3,2,3,4,5,3,2,2,6,4,3,5,3,7,5,3,7,7,4,3,8,7,4,4,6,7,7,4,2,5,2,3,7,2,1,2,3,2,1,1,2,2,3,1,2,2,3,1,2,2,10,C,D,C,B,C,O,C,D,B,C,C,D,C,5,O,D,Q,B,O,B,Z,C,O,C,C,Q,B,8,10,5,24,no,5,1,4,80,2,46,32,0,7,6,2,2,6,3,5,3,5,4,4,4,6,2,6,6,4.818181818,2,6,5,3,5,3,2,6,6,6,2,5,3,6,2,1,3,2,6,2,5,7,1,7,5,3,3,4,4,7,6,1,4,7,2,2,2,7,4,2,7,4,6,5.5,2,5.5,6.5,4.5,5,4,4,5,3,5,7,4,4,7,7,1,2,6,2,6,4,4,4,3,5,5,6,2,4,4.222222222,4.666666667,48,70,54,87,30,18,3,57,9,4,51,30,7,84,18,49,15,29,14,42,38,78,39,2,7,63,94,65,93,46,62,92,10,60,35,2,6,84,68,35,68,9,61,83,42,52,altruist,1,2,2,2,1,2,2,3,1,1,2,2,4,4,3,3,4,3,2,2,2,2,3,2,3,2,4,2,2,3,3,2,3,3,1,1,29
2399,1,swarm,Kangaroos,thepinkpanther,25-34,m,3,Math,this could be anything,1,Mexico,5,Italy,0,Spanish,English,German,French,German,English,French,1,1,1,4,2,3,3,4,3,6,2,4,3,5,3,2,3,2,5,5,4,1,4,2,7,5,1,7,4,5,3,3,2,8,3,5,8,6,1,2,4,0,3,3,3,1,3,2,2,3,2,2,3,1,3,2,3,2,6,C,B,O,C,D,D,B,D,A,C,D,O,D,7,C,D,B,O,Q,B,O,B,B,B,C,Q,A,11,10,5,47,no,5,2,1,27,17,7,35,1,6,5,3,1,7,3,5,5,3,3,5,6,4,4,2,5,4.636363636,3,4,7,1,6,2,2,6,6,2,6,6,2,4,4,3,2,4,4,7,3,2,7,1,6,2,1,3.5,6,1,6,2,4,3,7,4,4,4,2,2,6,4,1,4,3,2.5,1,5,7,3,5,5,2,6,7,6,2,7,5,3,5,3,5,5,1,7,4,3,5,2,2,6,4.75,4.777777778,6.333333333,76,14,43,37,64,14,84,54,18,5,90,69,34,38,68,67,33,95,33,72,44,63,86,43,16,72,13,2,77,74,26,70,72,92,45,94,56,84,23,12,23,42,43,23,69,67,altruist,2,3,2,2,4,3,2,1,3,3,3,2,4,2,1,2,3,3,1,1,3,1,3,2,2,2,4,3,2,3,2,3,1,2,4,2,7
2403,1,swarm,Lemurs,thepinkpanther,55-64,f,7,English literature,retired,0,Italy,20,Mexico,1,Spanish,Spanish,German,Spanish,French,Spanish,French,1,0,4,3,3,2,4,4,2,5,3,6,2,3,2,4,2,2,1,2,4,4,6,1,7,3,2,1,8,5,5,2,3,2,3,6,2,7,7,2,3,9,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,13,B,D,B,C,C,C,C,A,C,D,O,C,C,3,O,A,Q,C,C,Q,C,D,B,O,Z,D,Q,1,5,100,24,no,5,3,3,90,19,37,83,1,3,1,6,5,3,7,1,5,3,6,2,5,3,5,7,3,3.545454545,1,7,5,3,5,3,5,3,7,5,3,2,6,2,6,3,2,2,6,5,6,3,5,3,4,4,7,4.111111111,4,5,4,6,5,7,6,2,2,5,4,4,2,3,2,4,3,5.5,3.5,2,2,2,6,5,6,2,5,2,6,2,4,4,6,6,2,3,7,1,6,2,6,6,2,6,5.25,4.333333333,2.666666667,80,14,12,30,73,76,34,94,28,60,61,22,25,46,8,21,23,52,32,40,52,8,9,2,18,73,81,15,84,54,44,0,75,61,7,56,75,24,55,50,75,75,60,32,21,53,prosicial,3,2,1,3,2,4,3,1,1,3,4,3,3,1,3,3,2,4,4,3,2,3,1,1,2,3,2,2,1,3,2,2,2,3,3,3,31
2408,1,swarm,Lemurs,jasonbourne,25-34,m,2,computer science,Teacher,1,Canada,14,USA,1,Spanish,Spanish,French,French,French,German,Spanish,1,1,5,5,5,2,2,4,5,2,5,2,1,5,6,4,2,2,2,3,5,5,7,3,6,8,4,4,2,7,4,8,5,4,8,5,6,4,4,5,7,11,3,2,2,3,1,2,3,1,2,3,3,3,2,1,3,1,13,B,D,C,B,C,A,O,A,D,B,C,C,C,12,O,C,O,D,Z,B,D,B,O,B,O,Q,B,3,10,100,47,yes,5,1,3,54,40,20,17,2,5,4,4,2,6,4,4,3,5,1,7,4,6,2,3,4,4.363636364,1,3,3,5,3,5,1,7,5,4,4,2,6,7,1,6,2,6,2,2,6,5,3,5,1,7,4,4,3,1,6,5,5,6,3,3,4,2,5,2,3,3,5,2.5,2.5,5.5,3,3.5,3,3,5,4,3,5,4,6,2,7,5,3,7,4,4,5,2,6,5,3,5,3,6,2,5.5,3.888888889,4.333333333,49,33,89,16,44,59,90,20,85,47,63,4,17,46,23,25,65,89,53,78,46,5,7,34,41,79,4,69,55,39,14,38,94,77,56,27,42,72,45,47,73,68,100,88,10,9,prosicial,2,3,3,2,3,3,2,2,3,4,3,2,3,1,2,2,2,3,2,3,3,3,3,4,2,2,3,4,2,1,3,4,3,1,4,3,27
2433,1,swarm,Lemurs,jasonbourne,55-64,f,4,Math,a programmer,0,Mexico,17,Italy,1,English,German,French,French,English,Spanish,French,0,1,3,2,5,3,6,1,6,3,5,5,3,5,3,5,5,2,3,5,2,3,7,4,2,1,5,5,5,7,5,1,5,6,4,7,4,1,7,5,5,15,3,2,1,3,2,3,2,2,1,3,2,2,1,2,2,2,9,D,C,C,C,D,O,B,C,C,O,A,O,O,7,D,B,Q,O,D,B,B,Z,C,Q,C,Q,Q,13,5,5,47,yes,5,1,1,64,11,19,30,1,2,4,3,5,3,5,3,5,3,3,5,6,1,7,4,1,3.727272727,5,4,3,5,7,1,1,7,2,5,3,4,4,7,1,4,6,1,7,5,4,2,1,7,6,2,4,4.055555556,7,3,4,3,4,3,3,7,4,3,1,4,5,4,5,3.5,5.5,2,4,4.5,6,4,4,4,2,6,6,2,6,2,6,2,4,2,6,5,3,5,6,3,5,5,5,3,4.75,4.555555556,5,15,60,19,87,44,91,8,87,39,93,32,7,16,28,51,56,31,31,40,61,33,34,58,3,7,11,51,51,86,2,62,72,15,11,18,27,93,48,88,78,26,16,91,43,97,31,prosicial,2,3,2,3,2,1,2,2,3,4,3,3,2,3,4,1,3,2,4,3,4,4,1,4,4,4,1,2,1,3,2,4,2,3,4,2,22
2439,1,swarm,Lemurs,expertreasoner,18-24,f,1,psychology,Teacher,0,Italy,5,Italy,1,Spanish,French,English,English,French,French,Spanish,1,1,6,2,3,2,3,2,1,1,1,1,3,1,1,3,1,5,1,1,2,3,2,4,5,4,7,7,6,7,3,1,4,2,5,2,1,6,7,5,4,5,1,2,2,1,1,2,3,3,1,3,3,3,2,1,2,2,5,A,D,D,C,C,C,C,B,C,A,D,D,C,5,D,B,Q,D,O,D,B,Q,B,Z,C,O,B,5,5,5,47,no,5,1,2,11,42,0,67,1,4,5,6,4,4,7,1,6,2,1,7,4,5,3,3,6,4.090909091,7,1,4,4,5,3,6,2,2,4,4,4,4,1,7,2,4,4,4,1,5,2,5,3,3,5,1,3.388888889,5,4,3,2,3,3,5,5,5,3,3,5,6,5,3,4,5,3,3.5,5.5,5,6,2,2,3,5,7,2,6,3,6,2,5,3,5,2,5,3,6,6,2,2,4,4,3.75,4,3.333333333,15,69,49,30,95,98,50,28,79,7,10,85,66,52,2,86,86,72,4,58,25,76,2,53,83,35,71,68,71,60,64,64,39,44,38,77,10,81,45,72,87,6,38,16,49,50,individualist,2,2,1,3,1,2,2,2,2,3,4,4,1,2,1,2,4,3,3,3,3,2,3,1,1,3,3,3,2,2,2,4,2,2,2,2,14
2441,1,swarm,Lemurs,thepinkpanther,35-44,m,4,psychology,retired,0,USA,17,Canada,0,French,German,German,French,English,French,Spanish,0,1,5,3,2,5,2,5,5,5,1,2,5,3,5,5,2,5,3,5,5,7,5,5,3,8,7,2,3,3,4,4,8,5,7,1,6,3,2,7,7,14,2,3,3,3,2,2,2,3,2,2,2,2,2,3,1,2,0,D,C,B,D,C,D,C,D,B,D,C,C,A,6,D,D,A,B,D,D,B,A,O,B,B,D,O,8,5,5,47,yes,3,2,3,28,11,62,73,1,2,4,3,4,4,6,2,6,2,3,5,2,4,4,3,5,3.272727273,2,4,2,6,7,1,4,4,3,6,2,1,7,2,6,3,4,3,5,5,3,1,6,2,5,3,5,3.333333333,5,3,7,1,6,1,1,3,5,1,3,1,7,2,7,1.5,2,2,5,6,4,4,4,4,2,6,2,2,6,4,2,6,6,5,3,6,3,5,4,2,6,4,2,6,5,4.777777778,4.333333333,79,70,76,29,57,43,24,58,44,29,81,61,17,28,78,80,42,67,41,42,6,65,78,76,68,77,75,13,95,15,87,97,73,4,69,60,84,22,96,84,7,30,65,81,4,91,individualist,4,3,3,3,1,1,3,3,3,1,1,3,1,1,1,4,3,4,2,3,3,2,2,2,1,2,1,4,3,3,3,1,1,3,3,3,30
2447,1,swarm,Lemurs,jasonbourne,25-34,f,6,computer science,Teacher,0,Italy,3,Italy,1,German,French,English,Spanish,English,English,French,0,1,1,2,4,6,3,4,5,2,4,2,6,5,4,2,3,2,1,1,5,7,2,7,5,8,2,2,7,6,7,6,5,3,6,5,7,3,2,2,6,0,2,3,1,2,2,3,3,2,2,2,3,2,3,3,1,2,12,D,C,A,D,C,B,A,B,C,A,D,B,C,6,O,Z,Q,B,Q,O,Q,Q,Q,D,B,D,C,6,5,5,24,yes,5,2,2,44,10,11,67,1,6,3,3,6,2,4,4,5,3,3,5,7,7,1,5,6,4.090909091,3,4,1,7,5,3,4,4,5,5,3,6,2,3,5,4,5,6,2,3,4,1,1,7,3,5,3,4.111111111,7,3,2,3,2,4,2,2,1,3,1,6,5,6,6,4.5,4,2.5,4.5,3,4,6,2,2,4,4,5,4,4,3,4,4,5,2,6,6,2,6,6,6,2,6,4,4,4.75,4.222222222,4,45,69,48,35,57,78,75,58,22,88,47,67,88,41,77,91,5,28,83,59,91,66,39,86,89,94,18,62,62,66,26,53,28,26,59,29,43,79,99,94,69,15,86,94,77,12,prosicial,2,2,2,2,3,3,4,2,3,2,2,2,2,2,4,2,2,2,1,3,4,2,2,2,2,2,3,3,2,2,4,2,4,2,2,2,13
2484,1,swarm,Lemurs,thepinkpanther,35-44,f,6,Math,Teacher,0,USA,11,Italy,0,Spanish,French,German,English,Spanish,Spanish,English,0,1,4,5,5,5,1,4,1,4,1,4,6,4,2,6,5,5,2,2,1,7,4,5,8,3,7,3,8,5,8,6,4,7,7,6,6,3,8,4,2,20,2,1,2,1,3,2,1,2,2,2,1,2,1,2,1,1,0,D,B,O,O,B,D,O,A,A,A,C,C,C,12,Q,D,O,Z,C,C,B,O,C,D,Z,Q,B,11,10,5,47,yes,3,2,5,42,43,14,65,0,5,4,3,4,4,3,5,3,5,7,1,3,2,6,5,4,4.090909091,2,5,4,4,6,2,5,3,6,6,2,4,4,7,1,6,6,2,6,1,7,6,2,6,3,5,7,4.388888889,6,4,2,1,1,4,7,3,4,4,2,6,7,7,1,5.5,4.5,3,2.5,5.5,5,3,5,4,6,2,4,7,1,3,5,3,5,3,5,4,5,3,4,4,4,4,4,4,4.5,3.333333333,4,99,48,8,99,66,16,32,59,21,52,77,78,42,73,90,78,6,44,22,54,62,36,95,68,99,72,3,8,7,57,92,71,62,40,7,55,37,70,82,19,49,16,28,49,94,26,prosicial,1,2,2,2,4,2,4,4,4,3,2,1,2,1,2,2,3,1,2,2,2,4,3,3,4,1,1,3,3,4,3,2,2,2,4,3,11
2495,1,swarm,Lemurs,jasonbourne,65+,f,4,Math,Teacher,1,Italy,2,Canada,0,English,Spanish,French,Spanish,English,French,French,0,0,2,6,1,4,2,1,2,2,5,1,1,5,3,2,3,5,4,3,4,4,5,4,6,5,7,2,7,2,4,2,7,3,7,2,4,2,2,7,8,15,2,2,2,2,3,2,2,1,2,3,3,2,2,3,2,2,13,C,C,C,B,B,B,O,C,C,O,C,A,B,12,Q,C,B,Q,B,O,O,Z,O,Z,O,Q,D,5,5,5,47,yes,5,2,1,70,21,4,77,0,1,7,1,3,5,4,4,5,3,6,2,5,5,3,5,1,3.363636364,2,3,3,5,7,1,5,3,3,6,2,6,2,5,3,3,6,3,5,3,4,3,2,6,1,7,4,3.833333333,3,7,6,6,5,1,3,5,1,2,5,2,2,3,5,2.5,3.5,3,6,1.5,2,6,2,3,2,6,4,2,6,5,4,4,5,4,4,2,4,4,2,3,5,2,7,1,2.75,4.111111111,3,50,40,1,33,75,56,57,36,54,74,7,81,86,73,85,15,35,6,95,16,11,71,92,34,75,73,51,48,18,32,92,38,89,55,97,75,40,97,93,0,13,29,1,89,18,91,prosicial,4,2,4,2,3,3,2,2,4,1,3,3,2,3,2,3,2,3,3,2,3,1,4,4,4,3,3,2,3,3,3,4,2,4,3,4,33
2503,1,swarm,Lemurs,jasonbourne,65+,m,1,English literature,a programmer,0,USA,22,Mexico,0,French,French,English,English,French,Spanish,French,1,0,5,4,5,5,3,6,1,5,5,3,4,5,4,4,3,4,3,4,1,7,3,3,2,2,5,8,4,5,1,3,7,2,2,7,1,3,3,8,5,11,3,3,2,3,1,1,2,1,2,3,3,2,2,1,3,1,1,C,D,B,B,D,B,D,C,C,A,B,O,B,11,Q,B,B,Z,O,D,A,B,C,Q,Q,O,Q,9,5,5,24,no,5,2,3,30,45,68,26,1,2,2,4,1,7,1,7,3,5,4,4,4,5,3,6,2,4.181818182,6,5,2,6,7,1,1,7,4,6,2,5,3,2,6,7,4,5,3,1,4,6,5,3,6,2,2,4.111111111,7,4,5,5,5,6,6,2,5,3,1,3,3,3,2,3,2.5,3.5,3,4,6,2,6,6,6,2,1,2,6,7,2,6,2,3,5,3,2,6,5,4,4,5,7,1,4,4.111111111,6,95,25,18,55,62,65,71,70,72,30,28,4,4,24,75,41,11,19,75,47,58,68,51,20,66,43,91,56,61,22,56,59,30,1,60,76,11,44,46,69,58,83,92,10,82,12,competitive,2,2,3,3,3,2,2,4,4,3,3,3,2,2,2,3,2,4,1,2,3,2,3,4,1,4,2,3,3,2,4,3,1,3,1,3,20
